city,county,country,given_name,family_name,date_of_birth
Anstruther,Fife,Scotland,Paul,Hynes,1977-10-29
Anstruther,Fife,Scotland,Alice,Matthewes,1865-04-27
Anstruther,Fife,Scotland,Michael,Hurley,1930-02-22
Anstruther,Fife,Scotland,Lucy,Sissons,1944-10-08
Anstruther,Fife,Scotland,John,Pearson,1944-10-26
Anstruther,Fife,Scotland,Michelle,Fisk,1970-02-22
Anstruther,Fife,Scotland,Ann,Clifton,1938-07-28
Anstruther,Fife,Scotland,Robertis,Adam,1909-04-22
Anstruther,Fife,Scotland,Ikechukwu,Nwufoh,1978-02-19
Anstruther,Fife,Scotland,John,Wignall,1846-10-06
Anstruther,Fife,Scotland,Edward,Mackley,1842-03-26
Anstruther,Fife,Scotland,James,Wensley,1929-04-05
Anstruther,Fife,Scotland,Lily,Sharp,1938-11-17
Anstruther,Fife,Scotland,Roger,Clark,1944-02-27
Anstruther,Fife,Scotland,Frederick,Hotchkiss,1870-03-07
Anstruther,Fife,Scotland,Kim,Richardson,1974-08-20
Anstruther,Fife,Scotland,Frederick,Coe,1883-06-06
Anstruther,Fife,Scotland,Allan,Rushton,1950-06-23
Anstruther,Fife,Scotland,Frederick,Sharp,1914-04-12
Anstruther,Fife,Scotland,Anthony,Piccolomini,1950-10-14
Anstruther,Fife,Scotland,Joyce,Hogg,1931-07-31
Anstruther,Fife,Scotland,Stephanie,Mcmahon,1983-04-19
Anstruther,Fife,Scotland,Patricia,Hill,1948-11-25
Anstruther,Fife,Scotland,Richard,Clark,1952-07-26
Anstruther,Fife,Scotland,Florence,Stephenson,1902-09-24
Anstruther,Fife,Scotland,William,Pittard,1930-12-11
Anstruther,Fife,Scotland,William,Jones,1851-03-14
Anstruther,Fife,Scotland,Raymond,Meyrick,1933-10-02
Anstruther,Fife,Scotland,Lily,Fearnley,1889-07-06
Anstruther,Fife,Scotland,Letitia,Blundy,1896-12-07
Anstruther,Fife,Scotland,David,Hart,1905-01-20
Anstruther,Fife,Scotland,Stephen,Hughes,1956-11-03
Anstruther,Fife,Scotland,Henry,Holmes,1901-10-12
Anstruther,Fife,Scotland,Deborah,Attwater,1937-02-07
Anstruther,Fife,Scotland,Emma,Woodfield,1854-04-06
Anstruther,Fife,Scotland,Henry,Syner,1881-06-19
Anstruther,Fife,Scotland,Thomasine,Harris,1884-06-16
Anstruther,Fife,Scotland,Eliza,Bedford,1898-10-29
Anstruther,Fife,Scotland,Nancy,Henricks,1919-10-13
Anstruther,Fife,Scotland,William,Freeman,1894-12-07
Anstruther,Fife,Scotland,Male,Hill,1850-09-25
Anstruther,Fife,Scotland,Alfred,Sullivan,1899-06-03
Anstruther,Fife,Scotland,Female,Milner,1854-02-22
Anstruther,Fife,Scotland,Percy,Jones,1891-09-06
Arbroath,Angus,Scotland,Minnie,Hughes,1912-11-25
Arbroath,Angus,Scotland,Jane,Cook,1843-09-14
Arbroath,Angus,Scotland,Edward,Bolton,1886-10-09
Arbroath,Angus,Scotland,Keith,Bettany,1941-05-31
Arbroath,Angus,Scotland,Vivian,Bloomfield,1917-05-12
Arbroath,Angus,Scotland,Hugh,Manson,1896-07-03
Arbroath,Angus,Scotland,Thomas,Hambleton,1901-01-25
Arbroath,Angus,Scotland,Eleanor,Birkett,1871-09-15
Arbroath,Angus,Scotland,Henry,Watts,1864-10-27
Arbroath,Angus,Scotland,Melvyn,Evans,1945-04-18
Arbroath,Angus,Scotland,Roger,Bradley,1959-02-01
Arbroath,Angus,Scotland,Sarah,Rodgers,1862-06-09
Arbroath,Angus,Scotland,Barbara,Barton,1945-02-16
Arbroath,Angus,Scotland,Francis,Salter,1906-08-21
Arbroath,Angus,Scotland,Nazma,Ali,1983-10-18
Arbroath,Angus,Scotland,Martin,Totterdale,1959-03-14
Arbroath,Angus,Scotland,John,Price,1933-04-13
Arbroath,Angus,Scotland,Morson,Sowden,1912-05-26
Arbroath,Angus,Scotland,Albert,Yardley,1928-05-16
Arbroath,Angus,Scotland,Amy,Wolstencroft,1885-03-22
Arbroath,Angus,Scotland,Frederick,Bower,1888-01-07
Arbroath,Angus,Scotland,Eric,Walker,1921-12-23
Arbroath,Angus,Scotland,Brenda,Cooke,1950-02-23
Arbroath,Angus,Scotland,Leslie,Knopp,1901-01-12
Arbroath,Angus,Scotland,William,Fenn,1867-01-09
Arbroath,Angus,Scotland,Selina,Wood,1893-01-16
Arbroath,Angus,Scotland,Mary,Turner,1888-12-29
Arbroath,Angus,Scotland,Frank,Finch,1928-03-07
Arbroath,Angus,Scotland,Adrian,Bevan,1961-01-20
Arbroath,Angus,Scotland,Harry,Hopkins,1928-05-10
Arbroath,Angus,Scotland,Female,Facey,1908-05-28
Arbroath,Angus,Scotland,Gertrude,Clark,1886-07-25
Arbroath,Angus,Scotland,Ivan,Clarke,1948-12-06
Arbroath,Angus,Scotland,Olive,Mattison,1911-05-01
Arbroath,Angus,Scotland,Agnes,Holmes,1854-06-04
Arbroath,Angus,Scotland,Ann,Redfearn,1871-08-09
Arbroath,Angus,Scotland,Harry,Clawson,1886-10-19
Arbroath,Angus,Scotland,Nellie,Zublinsky,1895-10-09
Arbroath,Angus,Scotland,Simone,Spalding,1964-05-23
Arbroath,Angus,Scotland,Minnie,Ingham,1898-03-09
Arbroath,Angus,Scotland,Frank,Gibbons,1921-09-13
Arbroath,Angus,Scotland,James,Wright,1878-06-07
Arbroath,Angus,Scotland,Eliza,Waters,1881-12-17
Arbroath,Angus,Scotland,Catherine,Bevan,1879-03-11
Arbroath,Angus,Scotland,Norma,Rumke,1940-05-16
Arbroath,Angus,Scotland,Malcolm,Turner,1951-09-30
Arbroath,Angus,Scotland,Esther,Krackle,1853-03-02
Arbroath,Angus,Scotland,Sarah,Clarke,1901-11-11
Arbroath,Angus,Scotland,James,Bowers,1942-06-18
Arbroath,Angus,Scotland,Andrew,Deeks,1970-07-30
Arbroath,Angus,Scotland,Evelyn,Thornett,1913-04-20
Arbroath,Angus,Scotland,Catherine,Byrne,1963-01-29
Arbroath,Angus,Scotland,Helen,Atkinson,1977-10-15
Arbroath,Angus,Scotland,Phillip,Tapp,1873-05-03
Arbroath,Angus,Scotland,Ellen,Roberts,1871-09-24
Arbroath,Angus,Scotland,Female,Jackson,1944-04-07
Arbroath,Angus,Scotland,Duncan,Moran-griffiths,1942-12-04
Arbroath,Angus,Scotland,William,Smith,1837-02-18
Arbroath,Angus,Scotland,Kenneth,Hampson,1923-09-06
Arbroath,Angus,Scotland,Richard,Hocking,1862-09-25
Arbroath,Angus,Scotland,Luke,Wilmington,1865-04-17
Arbroath,Angus,Scotland,Frank,Thompson,1897-01-28
Arbroath,Angus,Scotland,Minnie,Bunce,1892-11-21
Arbroath,Angus,Scotland,Pamela,Pearch,1931-04-20
Arbroath,Angus,Scotland,John,Brian,1860-11-27
Arbroath,Angus,Scotland,Mary,Brown,1941-06-19
Arbroath,Angus,Scotland,Kate,Francis,1877-07-15
Arbroath,Angus,Scotland,Angela,Runham,1936-03-19
Arbroath,Angus,Scotland,Minnie,Brown,1868-12-23
Arbroath,Angus,Scotland,Martha,Domm,1879-06-29
Arbroath,Angus,Scotland,Nellie,Wood,1889-09-08
Arbroath,Angus,Scotland,Joseph,Hartley,1892-05-13
Arbroath,Angus,Scotland,Florence,Elliott,1893-12-10
Arbroath,Angus,Scotland,Sidney,Coleman,1889-11-24
Arbroath,Angus,Scotland,Joseph,Mayors,1887-01-23
Arbroath,Angus,Scotland,Frederick,Everett,1897-05-27
Ardrossan,Ayrshire,Scotland,Marie,Barnes,1953-05-22
Ardrossan,Ayrshire,Scotland,John,Turner,1952-04-11
Ardrossan,Ayrshire,Scotland,Mary,Reed,1902-04-07
Ardrossan,Ayrshire,Scotland,David,Proud,1943-05-26
Ardrossan,Ayrshire,Scotland,Marian,Ryan,1963-06-19
Ardrossan,Ayrshire,Scotland,Albian,Ford,1872-04-13
Ardrossan,Ayrshire,Scotland,Debra,Broomhead,1961-02-09
Ardrossan,Ayrshire,Scotland,Rachel,Woolley,1848-10-11
Ardrossan,Ayrshire,Scotland,Francis,Hartnoll,1866-02-02
Ardrossan,Ayrshire,Scotland,Elizabeth,Jameson,1883-02-17
Ardrossan,Ayrshire,Scotland,Laura,Morrall,1942-05-14
Ardrossan,Ayrshire,Scotland,Florence,Darch,1908-04-16
Ardrossan,Ayrshire,Scotland,Florence,Morgan,1899-04-04
Ardrossan,Ayrshire,Scotland,Hilda,Fowler,1935-07-10
Ardrossan,Ayrshire,Scotland,Eleanor,Tone,1858-09-01
Ardrossan,Ayrshire,Scotland,Eliza,Norton,1897-10-25
Ardrossan,Ayrshire,Scotland,Walter,Frost,1877-10-04
Ardrossan,Ayrshire,Scotland,Peter,Gibbs,1922-06-06
Ardrossan,Ayrshire,Scotland,Stewart,Adams,1955-12-01
Ardrossan,Ayrshire,Scotland,Thomas,Duckett,1898-04-29
Ardrossan,Ayrshire,Scotland,Pavolo,Veneziale,1964-09-12
Ardrossan,Ayrshire,Scotland,Edith,Gill,1898-05-01
Ardrossan,Ayrshire,Scotland,Herbert,Harvey,1906-10-30
Ardrossan,Ayrshire,Scotland,Betsy,Corker,1865-05-15
Ardrossan,Ayrshire,Scotland,Elizabeth,Evans,1843-05-23
Ardrossan,Ayrshire,Scotland,Jesus,Estebanez,1918-06-14
Ardrossan,Ayrshire,Scotland,William,Beacroft,1910-01-05
Ardrossan,Ayrshire,Scotland,Maren,Muggeridge,1949-04-08
Ardrossan,Ayrshire,Scotland,Mary,Davies,1876-11-05
Ardrossan,Ayrshire,Scotland,Sarah,Knott,1872-02-29
Ardrossan,Ayrshire,Scotland,Hilda,Bone,1918-04-02
Ardrossan,Ayrshire,Scotland,Sydney,Shapcott,1862-01-31
Ardrossan,Ayrshire,Scotland,Kathryn,Mackenzie,1967-01-11
Ardrossan,Ayrshire,Scotland,Adil,Galil,1964-02-11
Ardrossan,Ayrshire,Scotland,Joseph,Holmes,1902-10-13
Ardrossan,Ayrshire,Scotland,Patricia,Purkis,1948-01-19
Ardrossan,Ayrshire,Scotland,Jeffrey,Boyce,1970-07-04
Ardrossan,Ayrshire,Scotland,Joyce,Wilton,1923-11-30
Ardrossan,Ayrshire,Scotland,Florence,Mcdonald,1909-07-19
Ardrossan,Ayrshire,Scotland,Susan,Butterworth,1958-10-20
Ardrossan,Ayrshire,Scotland,Ian,Wright,1958-03-31
Ardrossan,Ayrshire,Scotland,Jean,Escritt,1939-08-05
Ardrossan,Ayrshire,Scotland,Florence,Pye,1929-05-28
Ardrossan,Ayrshire,Scotland,Dale,Cutler,1977-05-29
Ardrossan,Ayrshire,Scotland,Ada,Ablett,1913-01-30
Ardrossan,Ayrshire,Scotland,Richard,Hatwell,1953-07-10
Ardrossan,Ayrshire,Scotland,Emily,Smith,1851-12-06
Ardrossan,Ayrshire,Scotland,Matthew,Campbell,1980-04-28
Ardrossan,Ayrshire,Scotland,Benjamin,Thompson,1980-05-08
Ardrossan,Ayrshire,Scotland,Irene,Ensby,1930-09-14
Ardrossan,Ayrshire,Scotland,Ray,Wilkins,1978-12-18
Ardrossan,Ayrshire,Scotland,Maureen,Lakey,1945-06-12
Ardrossan,Ayrshire,Scotland,James,Brady,1962-09-23
Ardrossan,Ayrshire,Scotland,William,Speke,1867-08-17
Ardrossan,Ayrshire,Scotland,Joyce,Dungate,1937-02-21
Ardrossan,Ayrshire,Scotland,John,Grayson,1962-04-20
Ardrossan,Ayrshire,Scotland,Ann,Scollins,1967-10-17
Ardrossan,Ayrshire,Scotland,Stewart,Read,1907-02-25
Ardrossan,Ayrshire,Scotland,John,Wilson,1859-05-09
Ardrossan,Ayrshire,Scotland,Mary,Rowlands,1897-07-30
Ardrossan,Ayrshire,Scotland,Michael,Mercado,1962-04-13
Ardrossan,Ayrshire,Scotland,Lucy,Parton,1864-11-08
Ardrossan,Ayrshire,Scotland,Kevin,Jones,1967-01-14
Ardrossan,Ayrshire,Scotland,Frederick,Howett,1861-10-30
Ardrossan,Ayrshire,Scotland,Sarah,Hudson,1861-03-03
Ardrossan,Ayrshire,Scotland,Ernest,Labraham,1889-12-01
Ardrossan,Ayrshire,Scotland,Mary,Boddy,1907-07-29
Ardrossan,Ayrshire,Scotland,Thomas,Quinn,1870-06-02
Ardrossan,Ayrshire,Scotland,Ernest,Johnson,1897-06-22
Ardrossan,Ayrshire,Scotland,Ernest,Prior,1869-09-01
Ardrossan,Ayrshire,Scotland,Edward,Christie,1864-03-14
Ardrossan,Ayrshire,Scotland,Dawn,Garrod,1949-03-17
Ardrossan,Ayrshire,Scotland,Gerald,Vickery,1936-11-11
Ardrossan,Ayrshire,Scotland,Jayne,Hartley,1963-09-03
Ardrossan,Ayrshire,Scotland,John,Boniface,1901-05-30
Ardrossan,Ayrshire,Scotland,Kelly,Taylor,1975-10-18
Ardrossan,Ayrshire,Scotland,Darryl,Bowen,1959-10-06
Ardrossan,Ayrshire,Scotland,Gwendoline,Marsh,1929-03-05
Ardrossan,Ayrshire,Scotland,Laura,Mccusker,1964-04-06
Ardrossan,Ayrshire,Scotland,Ernest,Colmer,1867-03-22
Ardrossan,Ayrshire,Scotland,Genevieve,Noyes,1976-07-13
Ardrossan,Ayrshire,Scotland,Daniel,Homer,1917-03-06
Ardrossan,Ayrshire,Scotland,Tricia,Passmore,1979-10-11
Ardrossan,Ayrshire,Scotland,Francis,Nance,1839-04-12
Ardrossan,Ayrshire,Scotland,Dorothy,Walch,1919-04-18
Ardrossan,Ayrshire,Scotland,Steven,Scott,1983-09-03
Ardrossan,Ayrshire,Scotland,James,Williams,1850-02-24
Ardrossan,Ayrshire,Scotland,Melvyn,Goldstein,1944-04-05
Ardrossan,Ayrshire,Scotland,Fred,Stark,1927-06-23
Ardrossan,Ayrshire,Scotland,Alice,Dixon,1900-05-21
Ardrossan,Ayrshire,Scotland,Samuel,Waterfield,1849-04-26
Ardrossan,Ayrshire,Scotland,Michael,Taylor,1948-12-11
Ardrossan,Ayrshire,Scotland,George,Cousins,1876-01-10
Ardrossan,Ayrshire,Scotland,Sharon,Tipton,1967-05-15
Ardrossan,Ayrshire,Scotland,Barbara,Wilson,1951-08-28
Ardrossan,Ayrshire,Scotland,Emily,Pattin,1851-09-24
Ardrossan,Ayrshire,Scotland,Margaret,Ashton,1930-11-26
Ardrossan,Ayrshire,Scotland,Clement,Spackman,1900-06-11
Ardrossan,Ayrshire,Scotland,Rhoda,Bell,1890-07-22
Ardrossan,Ayrshire,Scotland,John,Pearce,1937-03-02
Ardrossan,Ayrshire,Scotland,Douglas,Mclean,1931-12-12
Ardrossan,Ayrshire,Scotland,John,Odgers,1916-03-27
Armagh,Armagh,Northern Ireland,Caroline,Mitchell,1860-06-29
Armagh,Armagh,Northern Ireland,Annie,Weston,1908-10-25
Armagh,Armagh,Northern Ireland,Ann,Kerr,1868-12-08
Armagh,Armagh,Northern Ireland,Robert,Williams,1850-03-24
Armagh,Armagh,Northern Ireland,Nicholas,Gascoyne,1976-11-07
Armagh,Armagh,Northern Ireland,John,Erwin,1866-10-03
Armagh,Armagh,Northern Ireland,Kevin,Russell,1964-05-01
Armagh,Armagh,Northern Ireland,Sally,Ormrod,1933-10-19
Armagh,Armagh,Northern Ireland,Lily,Lineham,1905-11-11
Armagh,Armagh,Northern Ireland,Bernard,Webster,1945-08-28
Armagh,Armagh,Northern Ireland,Joanne,Miller,1983-07-01
Armagh,Armagh,Northern Ireland,Percy,Watkinson,1899-07-09
Armagh,Armagh,Northern Ireland,Dora,Monday,1923-02-11
Armagh,Armagh,Northern Ireland,Kelly,Fletcher,1980-07-19
Armagh,Armagh,Northern Ireland,Gemma,Bamford,1983-05-02
Armagh,Armagh,Northern Ireland,Janet,Curry,1893-04-19
Armagh,Armagh,Northern Ireland,Annie,Rhodes,1922-10-05
Armagh,Armagh,Northern Ireland,Fred,Dickinson,1901-10-29
Armagh,Armagh,Northern Ireland,Herbert,Thomson,1891-02-24
Armagh,Armagh,Northern Ireland,Kiethsha,Beaumontt,1975-05-24
Armagh,Armagh,Northern Ireland,Christopher,Lewis,1894-03-11
Armagh,Armagh,Northern Ireland,Joseph,Jones,1907-01-12
Armagh,Armagh,Northern Ireland,Nathen,Millward,1974-01-12
Armagh,Armagh,Northern Ireland,Lorraine,Sines,1979-09-28
Armagh,Armagh,Northern Ireland,Ellen,Read,1872-01-26
Armagh,Armagh,Northern Ireland,Wendy,Kay,1975-09-29
Armagh,Armagh,Northern Ireland,Wayne,Collins,1979-10-18
Armagh,Armagh,Northern Ireland,Ann,Robinson,1942-12-23
Armagh,Armagh,Northern Ireland,Jeanette,Ayres,1980-07-27
Armagh,Armagh,Northern Ireland,Mathew,Padmore,1969-04-03
Armagh,Armagh,Northern Ireland,Agnes,Cotterell,1907-08-14
Armagh,Armagh,Northern Ireland,Richard,Lister,1895-10-12
Armagh,Armagh,Northern Ireland,Ada,Denman,1884-05-31
Armagh,Armagh,Northern Ireland,David,Russell,1961-09-01
Armagh,Armagh,Northern Ireland,Douglas,Gordon,1978-01-21
Armagh,Armagh,Northern Ireland,Robin,Sullivan,1960-01-15
Armagh,Armagh,Northern Ireland,George,Mcalpine,1963-05-24
Armagh,Armagh,Northern Ireland,Kathleen,Holmes,1929-01-25
Armagh,Armagh,Northern Ireland,Harriet,Summers,1869-08-09
Armagh,Armagh,Northern Ireland,Maurice,Billett,1939-02-15
Armagh,Armagh,Northern Ireland,John,Barclay,1885-03-15
Armagh,Armagh,Northern Ireland,Una,Nicholas,1978-02-22
Armagh,Armagh,Northern Ireland,Stephen,Potter,1957-11-04
Armagh,Armagh,Northern Ireland,Linda,Bateman,1973-09-14
Armagh,Armagh,Northern Ireland,Charles,Booth,1910-07-18
Armagh,Armagh,Northern Ireland,William,Miller,1878-09-02
Armagh,Armagh,Northern Ireland,Kathleen,Holt,1922-07-21
Armagh,Armagh,Northern Ireland,Roy,Mather,1935-09-09
Armagh,Armagh,Northern Ireland,Nicky,Mitchell,1982-01-27
Armagh,Armagh,Northern Ireland,Melvyn,Langford,1953-02-25
Armagh,Armagh,Northern Ireland,Albert,Andrews,1883-01-26
Armagh,Armagh,Northern Ireland,May,Fudge,1914-03-14
Armagh,Armagh,Northern Ireland,Jean,Calvert-neville,1948-06-04
Armagh,Armagh,Northern Ireland,Wendy,Boyland,1961-12-06
Armagh,Armagh,Northern Ireland,David,Rigby,1975-10-05
Armagh,Armagh,Northern Ireland,Lily,Birchall,1902-02-09
Armagh,Armagh,Northern Ireland,Frederick,Long,1855-06-08
Armagh,Armagh,Northern Ireland,Isabella,Arckless,1890-03-30
Armagh,Armagh,Northern Ireland,Sarah,Pearson,1979-11-26
Armagh,Armagh,Northern Ireland,Linda,King,1947-08-15
Armagh,Armagh,Northern Ireland,Frances,Hunter,1885-04-27
Armagh,Armagh,Northern Ireland,Rebecca,Handy,1842-08-02
Armagh,Armagh,Northern Ireland,Rowland,Hill,1905-08-16
Armagh,Armagh,Northern Ireland,Rose,Blackburn,1917-03-24
Armagh,Armagh,Northern Ireland,James,Lowery,1890-03-05
Armagh,Armagh,Northern Ireland,Francis,Jago,1970-07-15
Armagh,Armagh,Northern Ireland,Shane,Pyrke,1964-03-22
Armagh,Armagh,Northern Ireland,William,Prest,1941-01-21
Armagh,Armagh,Northern Ireland,Andrew,Goode,1955-01-20
Armagh,Armagh,Northern Ireland,Sarah,Hart,1894-04-23
Armagh,Armagh,Northern Ireland,Katherine,Lawson,1974-12-05
Armagh,Armagh,Northern Ireland,Gabriel,Simmonds,1896-12-02
Armagh,Armagh,Northern Ireland,Job,Dixon,1905-08-28
Armagh,Armagh,Northern Ireland,Annie,Leech,1913-11-29
Armagh,Armagh,Northern Ireland,Joseph,Cartwright,1900-12-09
Armagh,Armagh,Northern Ireland,Carol,Dimond,1969-09-14
Armagh,Armagh,Northern Ireland,Owen,John,1855-01-24
Armagh,Armagh,Northern Ireland,Christopher,Thompson,1974-05-21
Armagh,Armagh,Northern Ireland,Elizabeth,Davies,1842-03-02
Armagh,Armagh,Northern Ireland,Paul,Robinett,1979-09-05
Armagh,Armagh,Northern Ireland,John,Cheshire,1865-07-22
Armagh,Armagh,Northern Ireland,Juliet,Heywood,1951-11-09
Armagh,Armagh,Northern Ireland,Alice,Stride,1900-03-21
Armagh,Armagh,Northern Ireland,Margaret,Kelly,1910-06-24
Armagh,Armagh,Northern Ireland,Sharon,Ashley,1964-12-27
Armagh,Armagh,Northern Ireland,Grace,Tombs,1898-01-17
Armagh,Armagh,Northern Ireland,Thomas,Freckelton,1873-11-04
Armagh,Armagh,Northern Ireland,Mary,Yates,1925-12-22
Ayr,Ayrshire,Scotland,Ellen,Upton,1862-05-23
Ayr,Ayrshire,Scotland,Richard,Jones,1908-04-26
Ayr,Ayrshire,Scotland,Alexander,Mac cunn,1889-10-15
Ayr,Ayrshire,Scotland,Hannah,Priestley,1983-12-23
Ayr,Ayrshire,Scotland,Enid,Webb,1928-03-21
Ayr,Ayrshire,Scotland,Joseph,Cowen,1839-05-19
Ayr,Ayrshire,Scotland,Sidney,Reynolds,1949-05-10
Ayr,Ayrshire,Scotland,William,Riley,1911-10-01
Ayr,Ayrshire,Scotland,Richard,Partington,1920-11-17
Ayr,Ayrshire,Scotland,Minnie,Haworth,1888-03-02
Ayr,Ayrshire,Scotland,Marie,Purcell,1924-02-23
Ayr,Ayrshire,Scotland,Cressida,Scott,1980-11-04
Ayr,Ayrshire,Scotland,Gordon,Littlejohns,1916-04-13
Ayr,Ayrshire,Scotland,Karimah,Salam,1958-03-06
Ayr,Ayrshire,Scotland,Margaret,Hill,1913-07-07
Ayr,Ayrshire,Scotland,Lily,Gilroy,1902-01-22
Ayr,Ayrshire,Scotland,Ann,Freyer,1929-03-21
Ayr,Ayrshire,Scotland,Mary,Mcellin,1879-01-07
Ayr,Ayrshire,Scotland,Hayley,Turner,1971-01-23
Ayr,Ayrshire,Scotland,Anthony,Wilson,1965-11-03
Ayr,Ayrshire,Scotland,James,Armes,1838-03-01
Ayr,Ayrshire,Scotland,Ellen,Mccaffert,1893-11-12
Ayr,Ayrshire,Scotland,Ruth,Balsdon,1896-02-08
Ayr,Ayrshire,Scotland,Frederick,Moon,1909-10-17
Ayr,Ayrshire,Scotland,Charlotte,Hobart,1907-05-12
Ayr,Ayrshire,Scotland,Ellen,Smith,1876-04-30
Ayr,Ayrshire,Scotland,Arthur,Whitmee,1868-10-09
Ayr,Ayrshire,Scotland,Owen,Williams,1853-09-14
Ayr,Ayrshire,Scotland,Septimus,Wilson,1862-11-25
Ayr,Ayrshire,Scotland,Robert,Smith,1977-04-03
Ayr,Ayrshire,Scotland,Rachel,Boski,1888-01-07
Ayr,Ayrshire,Scotland,Elizabeth,Baxter,1904-02-20
Ayr,Ayrshire,Scotland,Stephen,Thomas,1963-07-03
Ayr,Ayrshire,Scotland,Clara,Thorpe,1869-10-19
Ayr,Ayrshire,Scotland,Susan,Warner,1973-07-27
Ayr,Ayrshire,Scotland,William,Inwood,1891-03-30
Ayr,Ayrshire,Scotland,Robert,Smith,1853-05-20
Ayr,Ayrshire,Scotland,Ann,Gabriel,1858-11-19
Ayr,Ayrshire,Scotland,Harinder,Grewal,1981-06-19
Ayr,Ayrshire,Scotland,Olive,Gallimore,1949-08-11
Ayr,Ayrshire,Scotland,Gladys,Walker,1907-09-28
Ayr,Ayrshire,Scotland,Herbert,Reed,1887-05-21
Ayr,Ayrshire,Scotland,Frederick,Golding,1877-04-07
Ayr,Ayrshire,Scotland,James,Smitham,1855-11-29
Ayr,Ayrshire,Scotland,Amelia,Walker,1868-11-13
Ayr,Ayrshire,Scotland,Leonard,Culy,1922-07-08
Ayr,Ayrshire,Scotland,Brian,Smith,1939-12-15
Ayr,Ayrshire,Scotland,Agnes,Inkster,1861-09-14
Ayr,Ayrshire,Scotland,Neil,Mcguire,1967-05-27
Ayr,Ayrshire,Scotland,Lucy,Armstrong,1881-09-30
Ayr,Ayrshire,Scotland,Leslie,Simmons,1929-10-10
Ayr,Ayrshire,Scotland,Fred,Watson,1917-05-18
Ayr,Ayrshire,Scotland,Daphne,Fitzjohn,1913-10-11
Ayr,Ayrshire,Scotland,Caroline,Smith,1839-11-01
Ayr,Ayrshire,Scotland,Isaac,Bibbins,1884-01-08
Ayr,Ayrshire,Scotland,Valerie,Jones,1955-11-16
Ayr,Ayrshire,Scotland,Reginald,Jackson,1921-12-28
Ayr,Ayrshire,Scotland,Colin,Gilham,1952-11-28
Ayr,Ayrshire,Scotland,Robert,Sula,1955-09-17
Ayr,Ayrshire,Scotland,Samuel,Kent,1841-12-17
Ayr,Ayrshire,Scotland,Katherine,Rodif,1977-04-07
Ayr,Ayrshire,Scotland,Clive,Horton-stephens,1943-11-12
Ayr,Ayrshire,Scotland,Joyce,Robinson,1929-08-30
Ayr,Ayrshire,Scotland,Eleanor,Leech,1973-04-08
Ayr,Ayrshire,Scotland,Minnie,Fisher,1892-02-08
Ayr,Ayrshire,Scotland,Herbert,Trayner,1898-01-26
Ayr,Ayrshire,Scotland,Ellen,James,1908-10-09
Ayr,Ayrshire,Scotland,John,Wason,1879-08-04
Ayr,Ayrshire,Scotland,Martha,Newton,1869-03-09
Ayr,Ayrshire,Scotland,Paul,Bounds,1951-07-04
Ayr,Ayrshire,Scotland,Susan,Godfrey,1968-01-01
Ayr,Ayrshire,Scotland,Janet,Semple,1932-02-03
Ayr,Ayrshire,Scotland,James,Kennedy,1912-05-20
Ayr,Ayrshire,Scotland,William,Lamb,1861-02-18
Ayr,Ayrshire,Scotland,Jason,Thomas,1973-11-29
Ayr,Ayrshire,Scotland,Jack,Young,1893-07-17
Ayr,Ayrshire,Scotland,Thomas,Shilling,1870-01-24
Ayr,Ayrshire,Scotland,John,Keenan,1968-02-07
Ayr,Ayrshire,Scotland,Ray,Williams,1921-10-03
Ayr,Ayrshire,Scotland,Tracy,Rothery,1966-01-02
Ayr,Ayrshire,Scotland,Michaela,New,1977-07-26
Ayr,Ayrshire,Scotland,Jeanette,Edwards,1951-04-15
Ayr,Ayrshire,Scotland,Robert,Fish,1859-12-09
Ayr,Ayrshire,Scotland,Hannah,Wood,1851-09-28
Ayr,Ayrshire,Scotland,Raymond,Jarvis,1932-10-09
Ayr,Ayrshire,Scotland,Lydia,Allan,1937-07-31
Ayr,Ayrshire,Scotland,Edward,Fribence,1926-06-02
Ayr,Ayrshire,Scotland,Lilian,Glover,1899-07-23
Ayr,Ayrshire,Scotland,Mary,Davies,1950-10-02
Ayr,Ayrshire,Scotland,Ellen,Blackman,1877-11-02
Ballymena,Antrim,Northern Ireland,Herbert,Wilson,1868-04-10
Ballymena,Antrim,Northern Ireland,Denise,Bellerby,1948-07-02
Ballymena,Antrim,Northern Ireland,Sandra,Hawley,1948-06-17
Ballymena,Antrim,Northern Ireland,Male,Jackson,1848-11-12
Ballymena,Antrim,Northern Ireland,John,Martin,1866-01-21
Ballymena,Antrim,Northern Ireland,Hannah,Fleming,1878-07-18
Ballymena,Antrim,Northern Ireland,Fernley,Crimp,1916-10-16
Ballymena,Antrim,Northern Ireland,Ann,Senior,1847-05-31
Ballymena,Antrim,Northern Ireland,Clara,Solly,1860-03-12
Ballymena,Antrim,Northern Ireland,James,Iddon,1926-03-11
Ballymena,Antrim,Northern Ireland,Minerva,Adams,1871-09-07
Ballymena,Antrim,Northern Ireland,Emily,Warren,1903-12-12
Ballymena,Antrim,Northern Ireland,Richard,Horne,1896-08-14
Ballymena,Antrim,Northern Ireland,Francis,Turner,1924-09-21
Ballymena,Antrim,Northern Ireland,Female,Hoyle,1845-07-19
Ballymena,Antrim,Northern Ireland,Alfred,French,1880-11-20
Ballymena,Antrim,Northern Ireland,Lisa,Mcgovan,1973-05-12
Ballymena,Antrim,Northern Ireland,Arthur,Butler,1871-03-17
